1.230000000000000e+00	4.933800e-05
1.240000000000000e+00	5.051051e-05
1.250000000000000e+00	5.168924e-05
1.260000000000000e+00	5.287407e-05
1.270000000000000e+00	5.406486e-05
1.280000000000000e+00	5.526149e-05
1.290000000000000e+00	5.646383e-05
1.300000000000000e+00	5.767176e-05
1.310000000000000e+00	5.888516e-05
1.320000000000000e+00	6.010391e-05
1.330000000000000e+00	6.132790e-05
1.340000000000000e+00	6.255702e-05
1.350000000000000e+00	6.379114e-05
1.360000000000000e+00	6.503018e-05
1.370000000000000e+00	6.627401e-05
1.380000000000000e+00	6.752255e-05
1.390000000000000e+00	6.877568e-05
1.400000000000000e+00	7.003330e-05
1.410000000000000e+00	7.129533e-05
1.420000000000000e+00	7.256166e-05
1.430000000000000e+00	7.383221e-05
1.440000000000000e+00	7.510688e-05
1.450000000000000e+00	7.638559e-05
1.460000000000000e+00	7.766824e-05
1.470000000000000e+00	7.895476e-05
1.480000000000000e+00	8.024505e-05
1.490000000000000e+00	8.153906e-05
1.500000000000000e+00	8.283668e-05
1.510000000000000e+00	8.413785e-05
1.520000000000000e+00	8.544249e-05
1.530000000000000e+00	8.675053e-05
1.540000000000000e+00	8.806190e-05
1.550000000000000e+00	8.937652e-05
1.560000000000000e+00	9.069432e-05
1.570000000000000e+00	9.201525e-05
1.580000000000000e+00	9.333924e-05
1.590000000000000e+00	9.466621e-05
1.600000000000000e+00	9.599611e-05
1.610000000000000e+00	9.732888e-05
1.620000000000000e+00	9.866447e-05
1.630000000000000e+00	1.000028e-04
1.640000000000000e+00	1.013438e-04
1.650000000000000e+00	1.026875e-04
1.660000000000000e+00	1.040337e-04
1.670000000000000e+00	1.053825e-04
1.680000000000000e+00	1.067338e-04
1.690000000000000e+00	1.080874e-04
1.700000000000000e+00	1.094435e-04
1.710000000000000e+00	1.108019e-04
1.720000000000000e+00	1.121626e-04
1.730000000000000e+00	1.135255e-04
1.740000000000000e+00	1.148906e-04
1.750000000000000e+00	1.162579e-04
1.760000000000000e+00	1.176272e-04
1.770000000000000e+00	1.189986e-04
1.780000000000000e+00	1.203721e-04
1.790000000000000e+00	1.217475e-04
1.800000000000000e+00	1.231248e-04
1.810000000000000e+00	1.245041e-04
1.820000000000000e+00	1.258852e-04
1.830000000000000e+00	1.272682e-04
1.840000000000000e+00	1.286529e-04
1.850000000000000e+00	1.300394e-04
1.860000000000000e+00	1.314276e-04
1.870000000000000e+00	1.328176e-04
1.880000000000000e+00	1.342091e-04
1.890000000000000e+00	1.356023e-04
1.900000000000000e+00	1.369971e-04
1.910000000000000e+00	1.383934e-04
1.920000000000000e+00	1.397913e-04
1.930000000000000e+00	1.411906e-04
1.940000000000000e+00	1.425915e-04
1.950000000000000e+00	1.439937e-04
1.960000000000000e+00	1.453974e-04
1.970000000000000e+00	1.468025e-04
1.980000000000000e+00	1.482089e-04
1.990000000000000e+00	1.496167e-04
2.000000000000000e+00	1.510258e-04
2.010000000000000e+00	1.524361e-04
2.020000000000000e+00	1.538477e-04
2.030000000000000e+00	1.552606e-04
2.040000000000000e+00	1.566746e-04
2.050000000000000e+00	1.580899e-04
2.060000000000000e+00	1.595063e-04
2.070000000000000e+00	1.609238e-04
2.080000000000000e+00	1.623425e-04
2.090000000000000e+00	1.637623e-04
2.100000000000000e+00	1.651831e-04
2.110000000000000e+00	1.666051e-04
2.120000000000000e+00	1.680280e-04
2.130000000000000e+00	1.694520e-04
2.140000000000000e+00	1.708769e-04
2.150000000000000e+00	1.723029e-04
2.160000000000000e+00	1.737298e-04
2.170000000000000e+00	1.751576e-04
2.180000000000000e+00	1.765864e-04
2.190000000000000e+00	1.780161e-04
2.200000000000000e+00	1.794467e-04
2.210000000000000e+00	1.808782e-04
2.220000000000000e+00	1.823105e-04
2.230000000000000e+00	1.837436e-04
2.240000000000000e+00	1.851776e-04
2.250000000000000e+00	1.866124e-04
2.260000000000000e+00	1.880480e-04
2.270000000000000e+00	1.894844e-04
2.280000000000000e+00	1.909215e-04
2.290000000000000e+00	1.923594e-04
2.300000000000000e+00	1.937980e-04
2.310000000000000e+00	1.952374e-04
2.320000000000000e+00	1.966775e-04
2.330000000000000e+00	1.981182e-04
2.340000000000000e+00	1.995597e-04
2.350000000000000e+00	2.010018e-04
2.360000000000000e+00	2.024446e-04
2.370000000000000e+00	2.038880e-04
2.380000000000000e+00	2.053321e-04
2.390000000000000e+00	2.067767e-04
2.400000000000000e+00	2.082220e-04
2.410000000000000e+00	2.096679e-04
2.420000000000000e+00	2.111144e-04
2.430000000000000e+00	2.125615e-04
2.440000000000000e+00	2.140091e-04
2.450000000000000e+00	2.154573e-04
2.460000000000000e+00	2.169060e-04
2.470000000000000e+00	2.183553e-04
2.480000000000000e+00	2.198051e-04
2.490000000000000e+00	2.212554e-04
2.500000000000000e+00	2.227062e-04
